(Q-Qo)/mA.h	I/mA	time/s	Ecell/V	
7.880924543400605E-002	1.3609840E-001	2.094858099500416E+003	3.1420760E+000
8.107742374789384E-002	1.3609053E-001	2.154858102350263E+003	3.1458182E+000
8.334560410962337E-002	1.3608658E-001	2.214858105200110E+003	3.1494031E+000
8.561378605431981E-002	1.3609250E-001	2.274858108049957E+003	3.1536179E+000
8.788196701509257E-002	1.3609053E-001	2.334858110899804E+003	3.1575570E+000
9.015014399258627E-002	1.3608658E-001	2.394858113749651E+003	3.1614964E+000
9.241831214833590E-002	1.3609053E-001	2.454858116599498E+003	3.1651204E+000
9.468648343803981E-002	1.3608067E-001	2.514858119449345E+003	3.1688232E+000
9.695465193816358E-002	1.3608263E-001	2.574858122299192E+003	3.1722503E+000
9.922281598091126E-002	1.3609840E-001	2.634858125149040E+003	3.1755986E+000
1.014909787893130E-001	1.3608855E-001	2.694858127998887E+003	3.1788287E+000
1.037591417740368E-001	1.3608263E-001	2.754858130848734E+003	3.1818225E+000
1.060273053444011E-001	1.3608658E-001	2.814858133698581E+003	3.1849344E+000
1.082954691251119E-001	1.3609447E-001	2.874858136548428E+003	3.1879675E+000
1.105636319985655E-001	1.3609447E-001	2.934858139398275E+003	3.1910796E+000
1.128317961574429E-001	1.3608855E-001	2.994858142248122E+003	3.1937976E+000
1.150999608032074E-001	1.3609840E-001	3.054858145097969E+003	3.1967125E+000
1.173681230795218E-001	1.3610432E-001	3.114858147947816E+003	3.1997063E+000
1.196362867105918E-001	1.3609447E-001	3.174858150797663E+003	3.2026212E+000
1.219044499736859E-001	1.3608067E-001	3.234858153647510E+003	3.2053394E+000
1.241726116136544E-001	1.3609250E-001	3.294858156497357E+003	3.2082937E+000
1.264407697044313E-001	1.3609053E-001	3.354858159347204E+003	3.2110906E+000
1.287089270567149E-001	1.3608067E-001	3.414858162197052E+003	3.2135329E+000
1.309770821837667E-001	1.3608067E-001	3.474858165046899E+003	3.2163692E+000
1.332452384431743E-001	1.3608462E-001	3.534858167896746E+003	3.2192054E+000
1.355133934128781E-001	1.3608855E-001	3.594858170746593E+003	3.2216871E+000
1.377815512874474E-001	1.3608263E-001	3.654858173596440E+003	3.2244051E+000
1.400497100614508E-001	1.3608067E-001	3.714858176446287E+003	3.2267685E+000
1.423178678945783E-001	1.3609053E-001	3.774858179296134E+003	3.2289350E+000
1.445860272907548E-001	1.3608658E-001	3.834858182145981E+003	3.2310228E+000
1.468541826640980E-001	1.3609447E-001	3.894858184995828E+003	3.2332683E+000
1.491223390910443E-001	1.3608855E-001	3.954858187845675E+003	3.2354348E+000
1.513904986527065E-001	1.3608658E-001	4.014858190695522E+003	3.2376406E+000
1.536586617894222E-001	1.3608462E-001	4.074858193545369E+003	3.2398860E+000
1.559268269402948E-001	1.3609053E-001	4.134858196395217E+003	3.2421312E+000
1.581949902933174E-001	1.3608658E-001	4.194858199245064E+003	3.2442980E+000
1.604631505734308E-001	1.3607475E-001	4.254858202094911E+003	3.2465038E+000
1.627313103628904E-001	1.3610235E-001	4.314858204944758E+003	3.2487097E+000
1.649994714482625E-001	1.3608067E-001	4.374858207794605E+003	3.2509551E+000
1.672676355572459E-001	1.3608067E-001	4.434858210644452E+003	3.2531216E+000
1.695357992374235E-001	1.3609643E-001	4.494858213494299E+003	3.2553275E+000
1.718039640318851E-001	1.3609250E-001	4.554858216344146E+003	3.2575729E+000
1.740721286173082E-001	1.3608855E-001	4.614858219193993E+003	3.2597394E+000
1.763402945308470E-001	1.3609250E-001	4.674858222043840E+003	3.2619059E+000
1.786084600342065E-001	1.3608263E-001	4.734858224893687E+003	3.2640331E+000
1.808766265900681E-001	1.3609643E-001	4.794858227743534E+003	3.2661998E+000
1.831447888691475E-001	1.3609053E-001	4.854858230593381E+003	3.2682874E+000
1.854129568342037E-001	1.3608855E-001	4.914858233443229E+003	3.2704146E+000
1.876811216791305E-001	1.3609447E-001	4.974858236293076E+003	3.2724237E+000
1.899492865163585E-001	1.3608658E-001	5.034858239142923E+003	3.2745507E+000
1.922174543318235E-001	1.3609053E-001	5.094858241992770E+003	3.2765598E+000
1.944856249095831E-001	1.3608658E-001	5.154858244842617E+003	3.2786870E+000
1.967537941010876E-001	1.3608855E-001	5.214858247692464E+003	3.2811291E+000
1.990219594839298E-001	1.3609250E-001	5.274858250542311E+003	3.2836504E+000
2.012901241155465E-001	1.3609053E-001	5.334858253392158E+003	3.2860532E+000
2.035582844821943E-001	1.3609447E-001	5.394858256242005E+003	3.2884562E+000
2.058264463039239E-001	1.3608462E-001	5.454858259091852E+003	3.2907407E+000
2.080946080035385E-001	1.3609053E-001	5.514858261941699E+003	3.2929862E+000
2.103627665469299E-001	1.3609643E-001	5.574858264791546E+003	3.2950740E+000
2.126309205079079E-001	1.3608462E-001	5.634858267641393E+003	3.2970436E+000
2.148990732057144E-001	1.3608658E-001	5.694858270491241E+003	3.2992101E+000
2.171672255106850E-001	1.3608263E-001	5.754858273341088E+003	3.3012583E+000
2.194353784457428E-001	1.3608658E-001	5.814858276190935E+003	3.3031886E+000
2.217035283071217E-001	1.3609053E-001	5.874858279040782E+003	3.3051188E+000
2.239716791208585E-001	1.3608263E-001	5.934858281890629E+003	3.3073249E+000
2.262398309056875E-001	1.3607475E-001	5.994858284740476E+003	3.3092155E+000
2.285079806348433E-001	1.3609447E-001	6.054858287590323E+003	3.3110671E+000
2.307761249140402E-001	1.3608462E-001	6.114858290440170E+003	3.3130760E+000
2.330442720868273E-001	1.3609250E-001	6.174858293290017E+003	3.3148093E+000
2.353124231308036E-001	1.3609053E-001	6.234858296139864E+003	3.3165424E+000
2.375805754834993E-001	1.3608462E-001	6.294858298989711E+003	3.3179998E+000
2.398487270507713E-001	1.3609840E-001	6.354858301839558E+003	3.3196151E+000
2.421168792042385E-001	1.3608855E-001	6.414858304689405E+003	3.3211513E+000
2.443850349392742E-001	1.3609447E-001	6.474858307539253E+003	3.3225300E+000
2.466531886154248E-001	1.3608658E-001	6.534858310389100E+003	3.3242238E+000
2.489213456352469E-001	1.3608263E-001	6.594858313238947E+003	3.3257601E+000
2.511894988475326E-001	1.3609053E-001	6.654858316088794E+003	3.3272569E+000
2.534576499759902E-001	1.3609250E-001	6.714858318938641E+003	3.3288722E+000
2.557258014075293E-001	1.3608658E-001	6.774858321788488E+003	3.3304083E+000
2.579939521320412E-001	1.3608658E-001	6.834858324638335E+003	3.3319840E+000
2.602621043456015E-001	1.3608658E-001	6.894858327488182E+003	3.3334808E+000
2.625302586021523E-001	1.3609447E-001	6.954858330338029E+003	3.3351355E+000
2.647984136006402E-001	1.3610235E-001	7.014858333187876E+003	3.3366323E+000
2.670665691939741E-001	1.3609250E-001	7.074858336037723E+003	3.3381686E+000
2.693347231638928E-001	1.3609250E-001	7.134858338887570E+003	3.3396261E+000
2.716028780086504E-001	1.3607869E-001	7.194858341737418E+003	3.3412018E+000
2.738710330083718E-001	1.3609643E-001	7.254858344587265E+003	3.3426199E+000
2.761391861657053E-001	1.3609447E-001	7.314858347437112E+003	3.3441167E+000
2.784073440675852E-001	1.3608658E-001	7.374858350286959E+003	3.3456531E+000
2.806755032523142E-001	1.3608462E-001	7.434858353136806E+003	3.3472288E+000
2.829436623457736E-001	1.3607869E-001	7.494858355986653E+003	3.3490407E+000
2.852118228790660E-001	1.3609447E-001	7.554858358836500E+003	3.3509710E+000
2.874799815132883E-001	1.3609643E-001	7.614858361686347E+003	3.3527040E+000
2.897481344888773E-001	1.3608658E-001	7.674858364536194E+003	3.3543980E+000
2.920162846728663E-001	1.3609643E-001	7.734858367386041E+003	3.3560524E+000
2.942844360062729E-001	1.3607869E-001	7.794858370235888E+003	3.3576674E+000
2.965525850537916E-001	1.3608263E-001	7.854858373085735E+003	3.3590856E+000
2.988207321308884E-001	1.3608855E-001	7.914858375935582E+003	3.3605430E+000
3.010888789621906E-001	1.3609250E-001	7.974858378785430E+003	3.3619218E+000
3.033570260983954E-001	1.3608658E-001	8.034858381635277E+003	3.3633006E+000
3.056251749945266E-001	1.3609053E-001	8.094858384485124E+003	3.3648369E+000
3.078933248635961E-001	1.3609053E-001	8.154858387334971E+003	3.3661368E+000
3.101614728045712E-001	1.3609250E-001	8.214858390184818E+003	3.3675156E+000
3.124296166317082E-001	1.3609643E-001	8.274858393034665E+003	3.3688154E+000
3.146977572753694E-001	1.3609840E-001	8.334858395884512E+003	3.3700759E+000
3.169658996086899E-001	1.3609053E-001	8.394858398734359E+003	3.3712578E+000
3.192340403071377E-001	1.3608067E-001	8.454858401584206E+003	3.3725576E+000
3.215021804674301E-001	1.3609643E-001	8.514858404434053E+003	3.3738968E+000
3.237703220902963E-001	1.3608658E-001	8.574858407283900E+003	3.3750393E+000
3.260384626582513E-001	1.3607672E-001	8.634858410133747E+003	3.3762605E+000
3.283066073411124E-001	1.3609643E-001	8.694858412983594E+003	3.3775604E+000
3.305747446965923E-001	1.3608067E-001	8.754858415833442E+003	3.3787422E+000
3.328428837130881E-001	1.3608462E-001	8.814858418683289E+003	3.3798845E+000
3.351110224854698E-001	1.3608855E-001	8.874858421533136E+003	3.3810663E+000
3.373791605561309E-001	1.3608658E-001	8.934858424382983E+003	3.3821692E+000
3.396472963036431E-001	1.3609250E-001	8.994858427232830E+003	3.3833115E+000
3.419154350197895E-001	1.3610038E-001	9.054858430082677E+003	3.3843358E+000
3.441835754718963E-001	1.3608855E-001	9.114858432932524E+003	3.3853993E+000
3.464517175243877E-001	1.3608462E-001	9.174858435782371E+003	3.3864629E+000
3.487198605656872E-001	1.3608855E-001	9.234858438632218E+003	3.3874083E+000
3.509880015000039E-001	1.3608462E-001	9.294858441482065E+003	3.3881173E+000
3.532561399288227E-001	1.3609053E-001	9.354858444331912E+003	3.3887084E+000
3.555242779948066E-001	1.3609643E-001	9.414858447181759E+003	3.3894961E+000
3.577924165443828E-001	1.3608855E-001	9.474858450031606E+003	3.3900476E+000
3.600605563320468E-001	1.3608855E-001	9.534858452881454E+003	3.3907959E+000
3.623286970120255E-001	1.3607672E-001	9.594858455731301E+003	3.3914657E+000
3.645968368095822E-001	1.3609053E-001	9.654858458581148E+003	3.3922536E+000
3.668649746574048E-001	1.3608658E-001	9.714858461430995E+003	3.3930414E+000
3.691331131856806E-001	1.3607869E-001	9.774858464280842E+003	3.3937898E+000
3.714012511019492E-001	1.3608855E-001	9.834858467130689E+003	3.3944595E+000
3.736693972622769E-001	1.3608263E-001	9.894858469980536E+003	3.3952868E+000
3.759375387976733E-001	1.3608263E-001	9.954858472830383E+003	3.3961139E+000
3.782056827776382E-001	1.3610038E-001	1.001485847568023E+004	3.3968229E+000
3.804738270744930E-001	1.3610235E-001	1.007485847853008E+004	3.3976109E+000
3.827419677620298E-001	1.3608462E-001	1.013485848137992E+004	3.3983593E+000
3.850101125398113E-001	1.3609053E-001	1.019485848422977E+004	3.3992260E+000
3.872782596950233E-001	1.3608263E-001	1.025485848707962E+004	3.3998954E+000
3.895464096406434E-001	1.3608067E-001	1.031485848992947E+004	3.4007621E+000
3.918145629306221E-001	1.3608855E-001	1.037485849277931E+004	3.4016287E+000
3.940827169701623E-001	1.3609053E-001	1.043485849562916E+004	3.4026530E+000
3.963508710109442E-001	1.3608067E-001	1.049485849847901E+004	3.4039135E+000
3.986190263534999E-001	1.3609447E-001	1.055485850132885E+004	3.4052529E+000
4.008871776623776E-001	1.3607869E-001	1.061485850417870E+004	3.4063952E+000
4.031553245953222E-001	1.3609643E-001	1.067485850702855E+004	3.4074981E+000
4.054234707503104E-001	1.3608462E-001	1.073485850987840E+004	3.4086406E+000
4.076916170291354E-001	1.3608462E-001	1.079485851272824E+004	3.4096253E+000
4.099597588997169E-001	1.3608658E-001	1.085485851557809E+004	3.4106102E+000
4.122279010362923E-001	1.3608658E-001	1.091485851842794E+004	3.4113979E+000
4.144960402825640E-001	1.3608658E-001	1.097485852127778E+004	3.4125009E+000
4.167641775152749E-001	1.3608067E-001	1.103485852412763E+004	3.4132888E+000
4.190323139883992E-001	1.3608855E-001	1.109485852697748E+004	3.4140372E+000
4.213004516903145E-001	1.3608658E-001	1.115485852982732E+004	3.4150219E+000
4.235685887639969E-001	1.3607672E-001	1.121485853267717E+004	3.4158099E+000
4.258367228779031E-001	1.3608658E-001	1.127485853552702E+004	3.4165976E+000
4.281048542097377E-001	1.3609447E-001	1.133485853837687E+004	3.4174249E+000
4.303729889625145E-001	1.3608067E-001	1.139485854122671E+004	3.4182522E+000
4.326411209251980E-001	1.3608658E-001	1.145485854407656E+004	3.4191186E+000
4.349092502593166E-001	1.3608263E-001	1.151485854692641E+004	3.4199066E+000
4.371773788305207E-001	1.3608067E-001	1.157485854977625E+004	3.4207733E+000
4.394455070952492E-001	1.3609053E-001	1.163485855262610E+004	3.4215610E+000
4.417136324530260E-001	1.3608658E-001	1.169485855547595E+004	3.4223883E+000
4.439817602473663E-001	1.3608263E-001	1.175485855832580E+004	3.4231761E+000
4.462498895940681E-001	1.3608263E-001	1.181485856117564E+004	3.4240427E+000
4.485180178919849E-001	1.3607672E-001	1.187485856402549E+004	3.4248304E+000
4.507861481838177E-001	1.3608067E-001	1.193485856687534E+004	3.4255791E+000
4.530542826857252E-001	1.3608658E-001	1.199485856972518E+004	3.4263668E+000
4.553224153734164E-001	1.3608263E-001	1.205485857257503E+004	3.4271941E+000
4.575905459260526E-001	1.3608658E-001	1.211485857542488E+004	3.4280212E+000
4.598586776199688E-001	1.3609250E-001	1.217485857827473E+004	3.4287302E+000
4.621268043378492E-001	1.3607869E-001	1.223485858112457E+004	3.4295576E+000
4.643949284405758E-001	1.3608855E-001	1.229485858397442E+004	3.4302273E+000
4.666630496349765E-001	1.3609053E-001	1.235485858682427E+004	3.4310544E+000
4.689311728725913E-001	1.3608658E-001	1.241485858967411E+004	3.4317634E+000
4.711992948067437E-001	1.3607869E-001	1.247485859252396E+004	3.4325514E+000
4.734674209921145E-001	1.3609250E-001	1.253485859537381E+004	3.4332604E+000
4.757355449433956E-001	1.3608855E-001	1.259485859822365E+004	3.4337330E+000
4.780036703722096E-001	1.3610235E-001	1.265485860107350E+004	3.4342451E+000
4.802717964516746E-001	1.3608462E-001	1.271485860392335E+004	3.4347572E+000
4.825399259182645E-001	1.3608263E-001	1.277485860677320E+004	3.4352300E+000
4.848080526816017E-001	1.3609053E-001	1.283485860962304E+004	3.4357815E+000
4.870761862265650E-001	1.3608263E-001	1.289485861247289E+004	3.4363723E+000
4.893443247855289E-001	1.3609053E-001	1.295485861532274E+004	3.4368844E+000
4.916124610626118E-001	1.3608855E-001	1.301485861817258E+004	3.4375148E+000
4.938805964615279E-001	1.3608658E-001	1.307485862102243E+004	3.4381843E+000
4.961487295717250E-001	1.3608855E-001	1.313485862387228E+004	3.4389329E+000
4.984168621551577E-001	1.3609643E-001	1.319485862672213E+004	3.4394844E+000
5.006849992769874E-001	1.3608462E-001	1.325485862957197E+004	3.4400752E+000
5.029531361660693E-001	1.3608462E-001	1.331485863242182E+004	3.4408236E+000
5.052212718884150E-001	1.3608855E-001	1.337485863527167E+004	3.4414933E+000
5.074894055050281E-001	1.3608855E-001	1.343485863812151E+004	3.4420841E+000
5.097575431609319E-001	1.3608658E-001	1.349485864097136E+004	3.4427931E+000
5.120256783289214E-001	1.3609053E-001	1.355485864382121E+004	3.4434235E+000
5.142938149065525E-001	1.3608855E-001	1.361485864667105E+004	3.4440536E+000
5.165619487067478E-001	1.3608067E-001	1.367485864952090E+004	3.4448023E+000
5.188300842553873E-001	1.3607672E-001	1.373485865237075E+004	3.4455900E+000
5.210982198143502E-001	1.3609840E-001	1.379485865522060E+004	3.4464567E+000
5.233663597806377E-001	1.3609250E-001	1.385485865807044E+004	3.4475203E+000
5.256344975668275E-001	1.3609250E-001	1.391485866092029E+004	3.4487021E+000
5.279026341665122E-001	1.3608263E-001	1.397485866377014E+004	3.4497657E+000
5.301707673027035E-001	1.3609643E-001	1.403485866661998E+004	3.4507504E+000
5.324388955571171E-001	1.3608067E-001	1.409485866946983E+004	3.4515381E+000
5.347070217688050E-001	1.3609447E-001	1.415485867231968E+004	3.4524443E+000
5.369751470113049E-001	1.3608263E-001	1.421485867516953E+004	3.4532714E+000
5.392432703720944E-001	1.3608658E-001	1.427485867801937E+004	3.4539411E+000
5.415113918449564E-001	1.3608263E-001	1.433485868086922E+004	3.4546895E+000
5.437795085591161E-001	1.3608855E-001	1.439485868371907E+004	3.4554379E+000
5.460476230424063E-001	1.3609053E-001	1.445485868656891E+004	3.4561470E+000
5.483157406355109E-001	1.3608067E-001	1.451485868941876E+004	3.4569349E+000
5.505838584370497E-001	1.3609643E-001	1.457485869226861E+004	3.4576440E+000
5.528519777101609E-001	1.3608067E-001	1.463485869511846E+004	3.4583530E+000
5.551200948473315E-001	1.3609250E-001	1.469485869796830E+004	3.4589832E+000
5.573882094916039E-001	1.3608658E-001	1.475485870081815E+004	3.4596922E+000
5.596563276073254E-001	1.3608462E-001	1.481485870366800E+004	3.4603620E+000
5.619244501045181E-001	1.3608263E-001	1.487485870651784E+004	3.4610710E+000
5.641925716695272E-001	1.3607475E-001	1.493485870936769E+004	3.4617014E+000
5.664606964770125E-001	1.3610432E-001	1.499485871221754E+004	3.4623315E+000
5.687288188686387E-001	1.3608462E-001	1.505485871506738E+004	3.4630799E+000
5.709969378494140E-001	1.3608658E-001	1.511485871791723E+004	3.4635921E+000
5.732650548595852E-001	1.3608263E-001	1.517485872076708E+004	3.4643404E+000
5.755331749537835E-001	1.3609250E-001	1.523485872361693E+004	3.4649315E+000
5.778012919751223E-001	1.3609250E-001	1.529485872646677E+004	3.4656799E+000
5.800694117378361E-001	1.3609053E-001	1.535485872931662E+004	3.4662707E+000
5.823375368271519E-001	1.3608658E-001	1.541485873216647E+004	3.4669404E+000
5.846056579936544E-001	1.3608658E-001	1.547485873501631E+004	3.4676495E+000
5.868737799160679E-001	1.3608658E-001	1.553485873786616E+004	3.4682403E+000
5.891419035423299E-001	1.3608855E-001	1.559485874071601E+004	3.4688313E+000
5.914100264322758E-001	1.3608658E-001	1.565485874356586E+004	3.4693038E+000
5.936781483412037E-001	1.3608658E-001	1.571485874641570E+004	3.4699342E+000
5.959462654270398E-001	1.3608263E-001	1.577485874926555E+004	3.4704463E+000
5.982143891912036E-001	1.3608658E-001	1.583485875211540E+004	3.4707220E+000
6.004825147064361E-001	1.3608855E-001	1.589485875496524E+004	3.4711158E+000
6.027506398603734E-001	1.3609447E-001	1.595485875781509E+004	3.4713523E+000
6.050187665262902E-001	1.3608067E-001	1.601485876066494E+004	3.4715493E+000
6.072868920435177E-001	1.3608263E-001	1.607485876351479E+004	3.4720221E+000
6.095550191489193E-001	1.3609053E-001	1.613485876636463E+004	3.4724159E+000
6.118231449965388E-001	1.3609250E-001	1.619485876921448E+004	3.4727309E+000
6.140912686083879E-001	1.3608067E-001	1.625485877206433E+004	3.4732826E+000
6.163593892725143E-001	1.3609250E-001	1.631485877491417E+004	3.4736764E+000
6.186275124573625E-001	1.3608658E-001	1.637485877776402E+004	3.4740310E+000
6.208956405386660E-001	1.3608658E-001	1.643485878061387E+004	3.4744248E+000
6.231637621399263E-001	1.3608462E-001	1.649485878346371E+004	3.4748976E+000
6.254318830831763E-001	1.3607277E-001	1.655485878631356E+004	3.4752126E+000
6.277000083014783E-001	1.3610038E-001	1.661485878916341E+004	3.4756067E+000
6.299681298567934E-001	1.3608067E-001	1.667485879201326E+004	3.4761188E+000
6.322362542737606E-001	1.3609053E-001	1.673485879486310E+004	3.4768279E+000
6.345043811007258E-001	1.3607869E-001	1.679485879771295E+004	3.4774187E+000
6.367725050658236E-001	1.3608263E-001	1.685485880056280E+004	3.4781277E+000
6.390406256079508E-001	1.3608462E-001	1.691485880341264E+004	3.4787974E+000
6.413087447000875E-001	1.3608263E-001	1.697485880626249E+004	3.4793882E+000
6.435768618528048E-001	1.3608263E-001	1.703485880911234E+004	3.4798610E+000
6.458449820799380E-001	1.3608067E-001	1.709485881196219E+004	3.4804125E+000
6.481131033424122E-001	1.3608263E-001	1.715485881481203E+004	3.4808064E+000
6.503812258538024E-001	1.3608658E-001	1.721485881766188E+004	3.4812002E+000
6.526493467915058E-001	1.3609643E-001	1.727485882051173E+004	3.4817517E+000
6.549174699412783E-001	1.3609053E-001	1.733485882336157E+004	3.4821062E+000
6.571855895396653E-001	1.3609643E-001	1.739485882621142E+004	3.4826183E+000
6.594537084023986E-001	1.3608658E-001	1.745485882906127E+004	3.4829335E+000
6.617218241359459E-001	1.3607869E-001	1.751485883191112E+004	3.4833274E+000
6.639899371871021E-001	1.3609447E-001	1.757485883476096E+004	3.4837213E+000
6.662580519504018E-001	1.3609053E-001	1.763485883761081E+004	3.4841940E+000
6.685261669522938E-001	1.3609053E-001	1.769485884046066E+004	3.4845092E+000
6.707942825725758E-001	1.3608462E-001	1.775485884331050E+004	3.4849424E+000
6.730624007129256E-001	1.3608658E-001	1.781485884616035E+004	3.4852970E+000
6.753305143974059E-001	1.3609053E-001	1.787485884901020E+004	3.4856122E+000
6.775986272646322E-001	1.3607869E-001	1.793485885186004E+004	3.4859667E+000
6.798667408986473E-001	1.3608658E-001	1.799485885470989E+004	3.4863999E+000
6.821348546860450E-001	1.3607672E-001	1.805485885755974E+004	3.4865968E+000
6.844029707800514E-001	1.3608462E-001	1.811485886040959E+004	3.4867151E+000
6.866710895118449E-001	1.3608462E-001	1.817485886325943E+004	3.4868727E+000
6.889392087008721E-001	1.3609250E-001	1.823485886610928E+004	3.4869909E+000
6.912073309173435E-001	1.3608462E-001	1.829485886895913E+004	3.4873059E+000
6.934754541778813E-001	1.3607475E-001	1.835485887180897E+004	3.4873848E+000
6.957435779524346E-001	1.3608658E-001	1.841485887465882E+004	3.4876211E+000
6.980117033307006E-001	1.3610432E-001	1.847485887750867E+004	3.4879363E+000
7.002798273925980E-001	1.3609053E-001	1.853485888035852E+004	3.4880939E+000
7.025479484577559E-001	1.3608855E-001	1.859485888320836E+004	3.4884090E+000
7.048160704807193E-001	1.3608263E-001	1.865485888605821E+004	3.4885271E+000
7.070841946411712E-001	1.3609250E-001	1.871485888890806E+004	3.4887636E+000
7.093523221624394E-001	1.3608855E-001	1.877485889175790E+004	3.4890392E+000
7.116204491064946E-001	1.3608855E-001	1.883485889460775E+004	3.4892361E+000
7.138885787251674E-001	1.3608263E-001	1.889485889745760E+004	3.4894726E+000
7.161567071011994E-001	1.3609250E-001	1.895485890030744E+004	3.4897482E+000
7.184248365425319E-001	1.3608855E-001	1.901485890315729E+004	3.4900634E+000
7.206929646369401E-001	1.3608462E-001	1.907485890600714E+004	3.4904573E+000
7.229610923241658E-001	1.3607869E-001	1.913485890885699E+004	3.4908905E+000
7.252292186396982E-001	1.3608658E-001	1.919485891170683E+004	3.4914026E+000
7.274973431685401E-001	1.3608855E-001	1.925485891455668E+004	3.4918361E+000
7.297654689320260E-001	1.3608462E-001	1.931485891740653E+004	3.4923086E+000
7.320335935763601E-001	1.3609053E-001	1.937485892025637E+004	3.4926631E+000
7.343017169087711E-001	1.3607869E-001	1.943485892310622E+004	3.4930177E+000
7.365698398743487E-001	1.3608855E-001	1.949485892595607E+004	3.4931753E+000
7.388379649824069E-001	1.3608263E-001	1.955485892880592E+004	3.4935298E+000
7.411060896395313E-001	1.3608658E-001	1.961485893165576E+004	3.4938056E+000
7.433742128533787E-001	1.3609053E-001	1.967485893450561E+004	3.4940813E+000
7.456423366257383E-001	1.3608067E-001	1.973485893735546E+004	3.4943178E+000
7.479104595618612E-001	1.3610235E-001	1.979485894020530E+004	3.4945540E+000
7.501785811896622E-001	1.3608462E-001	1.985485894305515E+004	3.4948299E+000
7.524466984134912E-001	1.3607869E-001	1.991485894590500E+004	3.4950662E+000
7.547148204892543E-001	1.3608263E-001	1.997485894875485E+004	3.4953814E+000
7.569829396649285E-001	1.3608855E-001	2.003485895160469E+004	3.4957359E+000
7.592510592180821E-001	1.3608658E-001	2.009485895445454E+004	3.4960508E+000
7.615191812768578E-001	1.3609447E-001	2.015485895730439E+004	3.4963660E+000
7.637873035184212E-001	1.3608855E-001	2.021485896015423E+004	3.4965236E+000
7.660554246691118E-001	1.3609053E-001	2.027485896300408E+004	3.4967995E+000
7.683235423894558E-001	1.3609447E-001	2.033485896585393E+004	3.4971540E+000
7.705916627883829E-001	1.3610432E-001	2.039485896870377E+004	3.4973903E+000
7.728597825992604E-001	1.3609250E-001	2.045485897155362E+004	3.4977055E+000
7.751279017345772E-001	1.3608855E-001	2.051485897440347E+004	3.4979811E+000
7.773960201256226E-001	1.3608263E-001	2.057485897725332E+004	3.4981387E+000
7.796641390146480E-001	1.3608658E-001	2.063485898010316E+004	3.4984539E+000
7.819322563003998E-001	1.3608263E-001	2.069485898295301E+004	3.4987297E+000
7.842003749751548E-001	1.3608855E-001	2.075485898580286E+004	3.4988084E+000
7.864684954993758E-001	1.3608658E-001	2.081485898865270E+004	3.4989660E+000
7.887366188302801E-001	1.3608462E-001	2.087485899150255E+004	3.4990053E+000
7.910047446746793E-001	1.3608658E-001	2.093485899435240E+004	3.4990842E+000
7.932728685944445E-001	1.3608462E-001	2.099485899720225E+004	3.4993205E+000
7.955409914066394E-001	1.3608658E-001	2.105485900005209E+004	3.4995174E+000
7.978091149638593E-001	1.3608263E-001	2.111485900290194E+004	3.4996357E+000
8.000772370251600E-001	1.3609053E-001	2.117485900575179E+004	3.4997931E+000
8.023453630130655E-001	1.3608263E-001	2.123485900860163E+004	3.5000689E+000
8.046134873584824E-001	1.3608658E-001	2.129485901145148E+004	3.5002265E+000
8.068816102947957E-001	1.3609053E-001	2.135485901430133E+004	3.5005417E+000
8.091497374992487E-001	1.3608658E-001	2.141485901715118E+004	3.5006597E+000
8.114178641744951E-001	1.3609447E-001	2.147485902000102E+004	3.5008962E+000
8.136859930435817E-001	1.3609250E-001	2.153485902285087E+004	3.5011325E+000
8.159541203160666E-001	1.3608855E-001	2.159485902570072E+004	3.5012507E+000
8.182222485415885E-001	1.3607672E-001	2.165485902855056E+004	3.5013688E+000
8.204903781991204E-001	1.3610038E-001	2.171485903140041E+004	3.5018809E+000
8.227585081983937E-001	1.3609643E-001	2.177485903425026E+004	3.5023143E+000
8.250266368566702E-001	1.3609447E-001	2.183485903710010E+004	3.5027869E+000
8.272947646315644E-001	1.3608263E-001	2.189485903994995E+004	3.5032203E+000
8.295628948293792E-001	1.3608263E-001	2.195485904279980E+004	3.5036535E+000
8.318310219692273E-001	1.3607672E-001	2.201485904564965E+004	3.5040081E+000
8.340991512123082E-001	1.3608855E-001	2.207485904849949E+004	3.5042839E+000
8.363672793168740E-001	1.3609250E-001	2.213485905134934E+004	3.5045202E+000
8.386354059826748E-001	1.3608462E-001	2.219485905419919E+004	3.5047171E+000
8.409035318809748E-001	1.3609840E-001	2.225485905704903E+004	3.5050716E+000
8.431716588302784E-001	1.3608855E-001	2.231485905989888E+004	3.5053079E+000
8.454397822248440E-001	1.3608263E-001	2.237485906274873E+004	3.5055838E+000
8.477079062771300E-001	1.3608658E-001	2.243485906559858E+004	3.5059776E+000
8.499760281632427E-001	1.3608855E-001	2.249485906844842E+004	3.5061746E+000
8.522441492749171E-001	1.3608855E-001	2.255485907129827E+004	3.5064898E+000
8.545122708969646E-001	1.3608658E-001	2.261485907414812E+004	3.5067260E+000
8.567803902293494E-001	1.3609840E-001	2.267485907699796E+004	3.5071595E+000
8.590485098411887E-001	1.3608658E-001	2.273485907984781E+004	3.5072777E+000
8.613166296321402E-001	1.3609250E-001	2.279485908269766E+004	3.5073957E+000
8.635847529875404E-001	1.3609053E-001	2.285485908554750E+004	3.5074747E+000
8.658528765842484E-001	1.3608855E-001	2.291485908839735E+004	3.5075927E+000
8.681210022289472E-001	1.3609053E-001	2.297485909124720E+004	3.5077896E+000
